"id","annotator_id","paper_id","section_id","label","is_other_language","is_annotator_confused","created_at"
"5604","108","11809862","155","lit_review","0","0","2026-03-21 11:58:43"
"5605","108","11809862","156","lit_review","0","0","2026-03-21 11:58:43"
"5606","108","11809862","157","lit_review","0","0","2026-03-21 11:58:43"
"5607","108","11809862","158","lit_review","0","0","2026-03-21 11:58:43"
"5608","108","11809862","159","something_else","0","0","2026-03-21 11:58:43"
"5609","105","250416032","474","introduction","0","0","2026-03-21 11:58:55"
"5610","105","250416032","475","methods","0","0","2026-03-21 11:58:55"
"5611","105","250416032","476","methods","0","0","2026-03-21 11:58:55"
"5612","105","250416032","477","methods","0","0","2026-03-21 11:58:55"
"5613","105","250416032","478","methods","0","0","2026-03-21 11:58:55"
"5614","105","250416032","479","methods","0","0","2026-03-21 11:58:55"
"5615","105","250416032","480","methods","0","0","2026-03-21 11:58:55"
"5616","105","250416032","481","methods","0","0","2026-03-21 11:58:55"
"5617","105","250416032","482","methods","0","0","2026-03-21 11:58:55"
"5618","105","250416032","483","methods","0","0","2026-03-21 11:58:55"
"5619","105","250416032","484","methods","0","0","2026-03-21 11:58:55"
"5620","105","250416032","485","methods","0","0","2026-03-21 11:58:55"
"5621","105","250416032","486","methods","0","0","2026-03-21 11:58:55"
"5622","105","250416032","487","methods","0","0","2026-03-21 11:58:55"
"5623","105","250416032","488","methods","0","0","2026-03-21 11:58:55"
"5624","105","250416032","489","methods","0","0","2026-03-21 11:58:55"
"5625","105","250416032","490","results","0","0","2026-03-21 11:58:55"
"5626","105","250416032","491","results","0","0","2026-03-21 11:58:55"
"5627","105","250416032","492","results","0","0","2026-03-21 11:58:55"
"5628","105","250416032","493","results","0","0","2026-03-21 11:58:55"
"5629","105","250416032","494","results","0","0","2026-03-21 11:58:55"
"5630","105","250416032","495","results","0","0","2026-03-21 11:58:55"
"5631","105","250416032","496","results","0","0","2026-03-21 11:58:55"
"5632","105","250416032","497","results","0","0","2026-03-21 11:58:55"
"5633","105","250416032","498","discussion","0","0","2026-03-21 11:58:55"
"5634","105","250416032","499","conclusion","0","0","2026-03-21 11:58:55"
"5635","105","250416032","500","something_else","0","0","2026-03-21 11:58:55"
"5636","98","251949134","813","introduction","0","0","2026-03-21 11:58:57"
"5637","98","251949134","814","methods","0","0","2026-03-21 11:58:57"
"5638","98","251949134","815","lit_review","0","0","2026-03-21 11:58:57"
"5639","98","251949134","816","lit_review","0","0","2026-03-21 11:58:57"
"5640","98","251949134","817","lit_review","0","0","2026-03-21 11:58:57"
"5641","98","251949134","818","lit_review","0","0","2026-03-21 11:58:57"
"5642","98","251949134","819","lit_review","0","0","2026-03-21 11:58:57"
"5643","98","251949134","820","lit_review","0","0","2026-03-21 11:58:57"
"5644","98","251949134","821","lit_review","0","0","2026-03-21 11:58:57"
"5645","98","251949134","822","lit_review","0","0","2026-03-21 11:58:57"
"5646","98","251949134","823","lit_review","0","0","2026-03-21 11:58:57"
"5647","98","251949134","824","lit_review","0","0","2026-03-21 11:58:57"
"5648","98","251949134","825","lit_review","0","0","2026-03-21 11:58:57"
"5649","98","251949134","826","lit_review","0","0","2026-03-21 11:58:57"
"5650","98","251949134","827","lit_review","0","0","2026-03-21 11:58:57"
"5651","98","251949134","828","lit_review","0","0","2026-03-21 11:58:57"
"5652","98","251949134","829","conclusion","0","0","2026-03-21 11:58:57"
"5679","106","252123654","637","introduction","0","0","2026-03-21 11:59:10"
"5680","106","252123654","638","lit_review","0","0","2026-03-21 11:59:10"
"5681","106","252123654","639","introduction","0","0","2026-03-21 11:59:10"
"5682","106","252123654","640","discussion","0","0","2026-03-21 11:59:10"
"5683","106","252123654","641","introduction","0","0","2026-03-21 11:59:10"
"5684","106","252123654","642","methods","0","0","2026-03-21 11:59:10"
"5685","106","252123654","643","methods","0","0","2026-03-21 11:59:10"
"5686","106","252123654","644","methods","0","0","2026-03-21 11:59:10"
"5687","106","252123654","645","methods","0","0","2026-03-21 11:59:10"
"5688","106","252123654","646","methods","0","0","2026-03-21 11:59:10"
"5689","106","252123654","647","results","0","0","2026-03-21 11:59:10"
"5690","106","252123654","648","results","0","0","2026-03-21 11:59:10"
"5691","106","252123654","649","results","0","0","2026-03-21 11:59:10"
"5692","106","252123654","650","results","0","0","2026-03-21 11:59:10"
"5693","106","252123654","651","results","0","0","2026-03-21 11:59:10"
"5694","106","252123654","652","results","0","0","2026-03-21 11:59:10"
"5695","106","252123654","653","results","0","0","2026-03-21 11:59:10"
"5696","106","252123654","654","results","0","0","2026-03-21 11:59:10"
"5697","106","252123654","655","results","0","0","2026-03-21 11:59:10"
"5698","106","252123654","656","results","0","0","2026-03-21 11:59:10"
"5699","106","252123654","657","discussion","0","0","2026-03-21 11:59:10"
"5700","106","252123654","658","discussion","0","0","2026-03-21 11:59:10"
"5701","106","252123654","659","conclusion","0","0","2026-03-21 11:59:10"
"5702","106","252123654","660","something_else","0","0","2026-03-21 11:59:10"
"5703","106","252123654","661","results","0","0","2026-03-21 11:59:10"
"5704","106","252123654","662","discussion","0","0","2026-03-21 11:59:10"
"5705","107","11243226","20","introduction","0","0","2026-03-21 12:00:45"
"5706","107","11243226","21","methods","0","0","2026-03-21 12:00:45"
"5707","107","11243226","22","results","0","0","2026-03-21 12:00:45"
"5708","107","11243226","23","introduction","0","0","2026-03-21 12:00:45"
"5709","107","11243226","24","methods","0","0","2026-03-21 12:00:45"
"5710","107","11243226","25","methods","0","0","2026-03-21 12:00:45"
"5711","107","11243226","26","methods","0","0","2026-03-21 12:00:45"
"5712","107","11243226","27","methods","0","0","2026-03-21 12:00:45"
"5713","107","11243226","28","discussion","0","0","2026-03-21 12:00:45"
"5714","107","11243226","29","discussion","0","0","2026-03-21 12:00:45"
"5715","107","11243226","30","discussion","0","0","2026-03-21 12:00:45"
"5716","107","11243226","31","conclusion","0","0","2026-03-21 12:00:45"
"5717","99","263180254","934","introduction","0","0","2026-03-21 12:01:07"
"5718","99","263180254","935","lit_review","0","0","2026-03-21 12:01:07"
"5719","99","263180254","936","lit_review","0","0","2026-03-21 12:01:07"
"5720","99","263180254","937","lit_review","0","0","2026-03-21 12:01:07"
"5721","99","263180254","938","introduction","0","0","2026-03-21 12:01:07"
"5722","99","263180254","939","methods","0","0","2026-03-21 12:01:07"
"5723","99","263180254","940","methods","0","0","2026-03-21 12:01:07"
"5724","99","263180254","941","methods","0","0","2026-03-21 12:01:07"
"5725","99","263180254","942","methods","0","0","2026-03-21 12:01:07"
"5726","99","263180254","943","methods","0","0","2026-03-21 12:01:07"
"5727","99","263180254","944","methods","0","0","2026-03-21 12:01:07"
"5728","99","263180254","945","results","0","0","2026-03-21 12:01:07"
"5729","99","263180254","946","results","0","0","2026-03-21 12:01:07"
"5730","99","263180254","947","results","0","0","2026-03-21 12:01:07"
"5731","99","263180254","948","discussion","0","0","2026-03-21 12:01:07"
"5732","99","263180254","949","discussion","0","0","2026-03-21 12:01:07"
"5733","99","263180254","950","conclusion","0","0","2026-03-21 12:01:07"
"5734","105","247778910","136","introduction","0","0","2026-03-21 12:02:18"
"5735","105","247778910","137","methods","0","0","2026-03-21 12:02:18"
"5736","105","247778910","138","methods","0","0","2026-03-21 12:02:18"
"5737","105","247778910","139","methods","0","0","2026-03-21 12:02:18"
"5738","105","247778910","140","methods","0","0","2026-03-21 12:02:18"
"5739","105","247778910","141","methods","0","0","2026-03-21 12:02:18"
"5740","105","247778910","142","methods","0","0","2026-03-21 12:02:18"
"5741","105","247778910","143","methods","0","0","2026-03-21 12:02:18"
"5742","105","247778910","144","discussion","0","0","2026-03-21 12:02:18"
"5743","105","247778910","145","discussion","0","0","2026-03-21 12:02:18"
"5744","105","247778910","146","conclusion","0","0","2026-03-21 12:02:18"
"5745","98","235074606","565","introduction","0","0","2026-03-21 12:02:26"
"5746","98","235074606","566","methods","0","0","2026-03-21 12:02:26"
"5747","98","235074606","567","results","0","0","2026-03-21 12:02:26"
"5748","98","235074606","568","conclusion","0","0","2026-03-21 12:02:26"
"5749","98","235074606","569","introduction","0","0","2026-03-21 12:02:26"
"5750","98","235074606","570","methods","0","0","2026-03-21 12:02:26"
"5751","98","235074606","571","lit_review","0","0","2026-03-21 12:02:26"
"5752","98","235074606","572","methods","0","0","2026-03-21 12:02:26"
"5753","98","235074606","573","methods","0","0","2026-03-21 12:02:26"
"5754","98","235074606","574","methods","0","0","2026-03-21 12:02:26"
"5755","98","235074606","575","results","0","0","2026-03-21 12:02:26"
"5756","98","235074606","576","discussion","0","0","2026-03-21 12:02:26"
"5757","106","240230964","741","introduction","0","0","2026-03-21 12:02:26"
"5758","106","240230964","742","methods","0","0","2026-03-21 12:02:26"
"5759","106","240230964","743","results","0","0","2026-03-21 12:02:26"
"5760","106","240230964","744","results","0","0","2026-03-21 12:02:26"
"5761","106","240230964","745","results","0","0","2026-03-21 12:02:26"
"5762","106","240230964","746","results","0","0","2026-03-21 12:02:26"
"5763","106","240230964","747","results","0","0","2026-03-21 12:02:26"
"5764","106","240230964","748","results","0","0","2026-03-21 12:02:26"
"5765","106","240230964","749","results","0","0","2026-03-21 12:02:26"
"5766","106","240230964","750","results","0","0","2026-03-21 12:02:26"
"5767","106","240230964","751","discussion","0","0","2026-03-21 12:02:26"
"5768","106","240230964","752","results","0","0","2026-03-21 12:02:26"
"5769","106","240230964","753","conclusion","0","0","2026-03-21 12:02:26"
"5770","105","235074606","565","introduction","0","0","2026-03-21 12:03:57"
"5771","105","235074606","566","methods","0","0","2026-03-21 12:03:57"
"5772","105","235074606","567","results","0","0","2026-03-21 12:03:57"
"5773","105","235074606","568","conclusion","0","0","2026-03-21 12:03:57"
"5774","105","235074606","569","introduction","0","0","2026-03-21 12:03:57"
"5775","105","235074606","570","methods","0","0","2026-03-21 12:03:57"
"5776","105","235074606","571","methods","0","0","2026-03-21 12:03:57"
"5777","105","235074606","572","methods","0","0","2026-03-21 12:03:57"
"5778","105","235074606","573","methods","0","0","2026-03-21 12:03:57"
"5779","105","235074606","574","methods","0","0","2026-03-21 12:03:57"
"5780","105","235074606","575","results","0","0","2026-03-21 12:03:57"
"5781","105","235074606","576","discussion","0","0","2026-03-21 12:03:57"
"5782","107","275447124","663","introduction","0","0","2026-03-21 12:04:38"
"5783","107","275447124","664","methods","0","0","2026-03-21 12:04:38"
"5784","107","275447124","665","methods","0","0","2026-03-21 12:04:38"
"5785","107","275447124","666","methods","0","0","2026-03-21 12:04:38"
"5786","107","275447124","667","methods","0","0","2026-03-21 12:04:38"
"5787","107","275447124","668","methods","0","0","2026-03-21 12:04:38"
"5788","107","275447124","669","methods","0","0","2026-03-21 12:04:38"
"5789","107","275447124","670","results","0","0","2026-03-21 12:04:38"
"5790","107","275447124","671","results","0","0","2026-03-21 12:04:38"
"5791","107","275447124","672","results","0","0","2026-03-21 12:04:38"
"5792","107","275447124","673","results","0","0","2026-03-21 12:04:38"
"5793","107","275447124","674","discussion","0","0","2026-03-21 12:04:38"
"5794","107","275447124","675","discussion","0","0","2026-03-21 12:04:38"
"5795","107","275447124","676","discussion","0","0","2026-03-21 12:04:38"
"5796","107","275447124","677","discussion","0","0","2026-03-21 12:04:38"
"5797","107","275447124","678","conclusion","0","0","2026-03-21 12:04:38"
"5798","103","134904862","402","introduction","0","0","2026-03-21 12:04:50"
"5799","103","134904862","403","methods","0","0","2026-03-21 12:04:50"
"5800","103","134904862","404","methods","0","0","2026-03-21 12:04:50"
"5801","103","134904862","405","methods","0","0","2026-03-21 12:04:50"
"5802","103","134904862","406","methods","0","0","2026-03-21 12:04:50"
"5803","103","134904862","407","results","0","0","2026-03-21 12:04:50"
"5804","103","134904862","408","conclusion","0","0","2026-03-21 12:04:50"
"5805","105","226275740","557","methods","0","0","2026-03-21 12:04:53"
"5806","105","226275740","558","methods","0","0","2026-03-21 12:04:53"
"5807","105","226275740","559","methods","0","0","2026-03-21 12:04:53"
"5808","105","226275740","560","methods","0","0","2026-03-21 12:04:53"
"5809","105","226275740","561","methods","0","0","2026-03-21 12:04:53"
"5810","105","226275740","562","methods","0","0","2026-03-21 12:04:53"
"5811","105","226275740","563","methods","0","0","2026-03-21 12:04:53"
"5812","105","226275740","564","results","0","0","2026-03-21 12:04:53"
"5813","108","276575836","1062","introduction","0","0","2026-03-21 12:05:08"
"5814","108","276575836","1063","introduction","0","0","2026-03-21 12:05:08"
"5815","108","276575836","1064","lit_review","0","0","2026-03-21 12:05:08"
"5816","108","276575836","1065","lit_review","0","0","2026-03-21 12:05:08"
"5817","108","276575836","1066","methods","0","0","2026-03-21 12:05:08"
"5818","108","276575836","1067","methods","0","0","2026-03-21 12:05:08"
"5819","108","276575836","1068","methods","0","0","2026-03-21 12:05:08"
"5820","108","276575836","1069","methods","0","0","2026-03-21 12:05:08"
"5821","108","276575836","1070","methods","0","0","2026-03-21 12:05:08"
"5822","108","276575836","1071","methods","0","0","2026-03-21 12:05:08"
"5823","108","276575836","1072","methods","0","0","2026-03-21 12:05:08"
"5824","108","276575836","1073","methods","0","0","2026-03-21 12:05:08"
"5825","108","276575836","1074","methods","0","0","2026-03-21 12:05:08"
"5826","108","276575836","1075","results","0","0","2026-03-21 12:05:08"
"5827","108","276575836","1076","results","0","0","2026-03-21 12:05:08"
"5828","108","276575836","1077","discussion","0","0","2026-03-21 12:05:08"
"5829","108","276575836","1078","results","0","0","2026-03-21 12:05:08"
"5830","108","276575836","1079","results","0","0","2026-03-21 12:05:08"
"5831","108","276575836","1080","discussion","0","0","2026-03-21 12:05:08"
"5832","108","276575836","1081","methods","0","0","2026-03-21 12:05:08"
"5833","108","276575836","1082","methods","0","0","2026-03-21 12:05:08"
"5834","108","276575836","1083","methods","0","0","2026-03-21 12:05:08"
"5835","108","276575836","1084","methods","0","0","2026-03-21 12:05:08"
"5836","108","276575836","1085","discussion","0","0","2026-03-21 12:05:08"
"5837","108","276575836","1086","discussion","0","0","2026-03-21 12:05:08"
"5838","108","276575836","1087","discussion","0","0","2026-03-21 12:05:08"
"5839","108","276575836","1088","conclusion","0","0","2026-03-21 12:05:08"
"5840","108","276575836","1089","conclusion","0","0","2026-03-21 12:05:08"
"5841","98","209376346","411","introduction","0","0","2026-03-21 12:05:15"
"5842","98","209376346","412","lit_review","0","0","2026-03-21 12:05:15"
"5843","98","19246204","1213","discussion","0","0","2026-03-21 12:05:37"
"5844","107","262081500","923","introduction","0","0","2026-03-21 12:06:54"
"5845","107","262081500","924","methods","0","0","2026-03-21 12:06:54"
"5846","107","262081500","925","methods","0","0","2026-03-21 12:06:54"
"5847","107","262081500","926","methods","0","0","2026-03-21 12:06:54"
"5848","107","262081500","927","methods","0","0","2026-03-21 12:06:54"
"5849","107","262081500","928","methods","0","0","2026-03-21 12:06:54"
"5850","107","262081500","929","results","0","0","2026-03-21 12:06:54"
"5851","107","262081500","930","results","0","0","2026-03-21 12:06:54"
"5852","107","262081500","931","discussion","0","0","2026-03-21 12:06:54"
"5853","107","262081500","932","discussion","0","0","2026-03-21 12:06:54"
"5854","107","262081500","933","conclusion","0","0","2026-03-21 12:06:54"
"5855","98","119112258","705","introduction","0","0","2026-03-21 12:08:00"
"5856","98","119112258","706","methods","0","0","2026-03-21 12:08:00"
"5857","98","119112258","707","methods","0","0","2026-03-21 12:08:00"
"5858","98","119112258","708","methods","0","0","2026-03-21 12:08:00"
"5859","98","119112258","709","methods","0","0","2026-03-21 12:08:00"
"5860","98","119112258","710","methods","0","0","2026-03-21 12:08:00"
"5861","98","119112258","711","methods","0","0","2026-03-21 12:08:00"
"5862","98","119112258","712","conclusion","0","0","2026-03-21 12:08:00"
"5863","108","275447124","663","introduction","0","0","2026-03-21 12:08:08"
"5864","108","275447124","664","methods","0","0","2026-03-21 12:08:08"
"5865","108","275447124","665","methods","0","0","2026-03-21 12:08:08"
"5866","108","275447124","666","methods","0","0","2026-03-21 12:08:08"
"5867","108","275447124","667","methods","0","0","2026-03-21 12:08:08"
"5868","108","275447124","668","methods","0","0","2026-03-21 12:08:08"
"5869","108","275447124","669","methods","0","0","2026-03-21 12:08:08"
"5870","108","275447124","670","results","0","0","2026-03-21 12:08:08"
"5871","108","275447124","671","results","0","0","2026-03-21 12:08:08"
"5872","108","275447124","672","results","0","0","2026-03-21 12:08:08"
"5873","108","275447124","673","results","0","0","2026-03-21 12:08:08"
"5874","108","275447124","674","discussion","0","0","2026-03-21 12:08:08"
"5875","108","275447124","675","discussion","0","0","2026-03-21 12:08:08"
"5876","108","275447124","676","discussion","0","0","2026-03-21 12:08:08"
"5877","108","275447124","677","conclusion","0","0","2026-03-21 12:08:08"
"5878","108","275447124","678","conclusion","0","0","2026-03-21 12:08:08"
"5879","106","211026000","723","introduction","0","0","2026-03-21 12:09:18"
"5880","106","211026000","724","lit_review","0","0","2026-03-21 12:09:18"
"5881","106","211026000","725","results","0","0","2026-03-21 12:09:18"
"5882","106","211026000","726","results","0","0","2026-03-21 12:09:18"
"5883","106","211026000","727","results","0","0","2026-03-21 12:09:18"
"5884","106","211026000","728","results","0","0","2026-03-21 12:09:18"
"5885","106","211026000","729","results","0","0","2026-03-21 12:09:18"
"5886","106","211026000","730","results","0","0","2026-03-21 12:09:18"
"5887","106","211026000","731","results","0","0","2026-03-21 12:09:18"
"5888","106","211026000","732","results","0","0","2026-03-21 12:09:18"
"5889","106","211026000","733","results","0","0","2026-03-21 12:09:18"
"5890","106","211026000","734","results","0","0","2026-03-21 12:09:18"
"5891","106","211026000","735","results","0","0","2026-03-21 12:09:18"
"5892","106","211026000","736","results","0","0","2026-03-21 12:09:18"
"5893","106","211026000","737","results","0","0","2026-03-21 12:09:18"
"5894","106","211026000","738","results","0","0","2026-03-21 12:09:18"
"5895","106","211026000","739","results","0","0","2026-03-21 12:09:18"
"5896","106","211026000","740","conclusion","0","0","2026-03-21 12:09:18"
"5897","98","86606093","865","introduction","0","0","2026-03-21 12:10:07"
"5898","98","86606093","866","lit_review","0","0","2026-03-21 12:10:07"
"5899","98","86606093","867","methods","0","0","2026-03-21 12:10:07"
"5900","98","86606093","868","methods","0","0","2026-03-21 12:10:07"
"5901","98","86606093","869","results","0","0","2026-03-21 12:10:07"
"5902","98","86606093","870","conclusion","0","0","2026-03-21 12:10:07"
"5903","108","263372833","1214","introduction","0","0","2026-03-21 12:10:54"
"5904","108","263372833","1215","introduction","0","0","2026-03-21 12:10:54"
"5905","108","263372833","1216","introduction","0","0","2026-03-21 12:10:54"
"5906","108","263372833","1217","introduction","0","0","2026-03-21 12:10:54"
"5907","108","263372833","1218","introduction","0","0","2026-03-21 12:10:54"
"5908","108","263372833","1219","introduction","0","0","2026-03-21 12:10:54"
"5909","108","263372833","1220","introduction","0","0","2026-03-21 12:10:54"
"5910","108","263372833","1221","introduction","0","0","2026-03-21 12:10:54"
"5911","108","263372833","1222","introduction","0","0","2026-03-21 12:10:54"
"5912","108","263372833","1223","introduction","0","0","2026-03-21 12:10:54"
"5913","108","263372833","1224","introduction","0","0","2026-03-21 12:10:54"
"5914","108","263372833","1225","introduction","0","0","2026-03-21 12:10:54"
"5915","108","263372833","1226","introduction","0","0","2026-03-21 12:10:54"
"5916","108","263372833","1227","introduction","0","0","2026-03-21 12:10:54"
"5917","108","263372833","1228","methods","0","0","2026-03-21 12:10:54"
"5918","108","263372833","1229","methods","0","0","2026-03-21 12:10:54"
"5919","108","263372833","1230","methods","0","0","2026-03-21 12:10:54"
"5920","108","263372833","1231","something_else","0","0","2026-03-21 12:10:54"
"5921","108","263372833","1232","something_else","0","0","2026-03-21 12:10:54"
"5922","108","263372833","1233","results","0","0","2026-03-21 12:10:54"
"5923","108","263372833","1234","lit_review","0","0","2026-03-21 12:10:54"
"5924","107","240230964","741","introduction","0","0","2026-03-21 12:10:59"
"5925","107","240230964","742","methods","0","0","2026-03-21 12:10:59"
"5926","107","240230964","743","results","0","0","2026-03-21 12:10:59"
"5927","107","240230964","744","results","0","0","2026-03-21 12:10:59"
"5928","107","240230964","745","results","0","0","2026-03-21 12:10:59"
"5929","107","240230964","746","results","0","0","2026-03-21 12:10:59"
"5930","107","240230964","747","results","0","0","2026-03-21 12:10:59"
"5931","107","240230964","748","results","0","0","2026-03-21 12:10:59"
"5932","107","240230964","749","results","0","0","2026-03-21 12:10:59"
"5933","107","240230964","750","discussion","0","0","2026-03-21 12:10:59"
"5934","107","240230964","751","discussion","0","0","2026-03-21 12:10:59"
"5935","107","240230964","752","discussion","0","0","2026-03-21 12:10:59"
"5936","107","240230964","753","conclusion","0","0","2026-03-21 12:10:59"
"5937","108","233479046","292","introduction","0","0","2026-03-21 12:11:09"
"5938","108","233479046","293","case_report","0","0","2026-03-21 12:11:09"
"5939","107","225228611","899","introduction","0","0","2026-03-21 12:12:14"
"5940","107","225228611","900","methods","0","0","2026-03-21 12:12:14"
"5941","107","225228611","901","methods","0","0","2026-03-21 12:12:14"
"5942","107","225228611","902","discussion","0","0","2026-03-21 12:12:14"
"5943","107","225228611","903","conclusion","0","0","2026-03-21 12:12:14"
"5944","105","225055291","955","introduction","0","0","2026-03-21 12:12:22"
"5945","105","225055291","956","case_report","0","0","2026-03-21 12:12:22"
"5946","105","225055291","957","discussion","0","0","2026-03-21 12:12:22"
"5947","105","225055291","958","conclusion","0","0","2026-03-21 12:12:22"
"5948","105","225055291","959","something_else","0","0","2026-03-21 12:12:22"
"5949","105","225055291","960","something_else","0","0","2026-03-21 12:12:22"
"5950","108","229033324","431","introduction","0","0","2026-03-21 12:12:55"
"5951","108","229033324","432","introduction","0","0","2026-03-21 12:12:55"
"5952","108","229033324","433","lit_review","0","0","2026-03-21 12:12:55"
"5953","108","229033324","434","lit_review","0","0","2026-03-21 12:12:55"
"5954","108","229033324","435","lit_review","0","0","2026-03-21 12:12:55"
"5955","108","229033324","436","something_else","0","0","2026-03-21 12:12:55"
"5956","108","229033324","437","methods","0","0","2026-03-21 12:12:55"
"5957","108","229033324","438","methods","0","0","2026-03-21 12:12:55"
"5958","108","229033324","439","discussion","0","0","2026-03-21 12:12:55"
"5959","108","229033324","440","conclusion","0","0","2026-03-21 12:12:55"
"5960","108","19246204","1213","discussion","0","0","2026-03-21 12:13:08"
"5961","108","166311023","716","introduction","0","0","2026-03-21 12:14:05"
"5962","108","166311023","717","lit_review","0","0","2026-03-21 12:14:05"
"5963","108","166311023","718","lit_review","0","0","2026-03-21 12:14:05"
"5964","108","166311023","719","methods","0","0","2026-03-21 12:14:05"
"5965","108","166311023","720","results","0","0","2026-03-21 12:14:05"
"5966","108","166311023","721","discussion","0","0","2026-03-21 12:14:05"
"5967","108","166311023","722","conclusion","0","0","2026-03-21 12:14:05"
"5968","108","1196116","830","lit_review","0","0","2026-03-21 12:15:59"
"5969","108","1196116","831","methods","0","0","2026-03-21 12:15:59"
"5970","108","1196116","832","methods","0","0","2026-03-21 12:15:59"
"5971","108","1196116","833","methods","0","0","2026-03-21 12:15:59"
"5972","108","1196116","834","methods","0","0","2026-03-21 12:15:59"
"5973","108","1196116","835","methods","0","0","2026-03-21 12:15:59"
"5974","108","1196116","836","methods","0","0","2026-03-21 12:15:59"
"5975","108","1196116","837","methods","0","0","2026-03-21 12:15:59"
"5976","108","1196116","838","results","0","0","2026-03-21 12:15:59"
"5977","108","1196116","839","results","0","0","2026-03-21 12:15:59"
"5978","108","1196116","840","discussion","0","0","2026-03-21 12:15:59"
"5979","108","1196116","841","discussion","0","0","2026-03-21 12:15:59"
"5980","108","1196116","842","discussion","0","0","2026-03-21 12:15:59"
"5981","108","1196116","843","discussion","0","0","2026-03-21 12:15:59"
"5982","108","1196116","844","conclusion","0","0","2026-03-21 12:15:59"
"5983","105","211026000","723","introduction","0","0","2026-03-21 12:16:15"
"5984","105","211026000","724","lit_review","0","0","2026-03-21 12:16:15"
"5985","105","211026000","725","lit_review","0","0","2026-03-21 12:16:15"
"5986","105","211026000","726","lit_review","0","0","2026-03-21 12:16:15"
"5987","105","211026000","727","case_report","0","0","2026-03-21 12:16:15"
"5988","105","211026000","728","case_report","0","0","2026-03-21 12:16:15"
"5989","105","211026000","729","results","0","0","2026-03-21 12:16:15"
"5990","105","211026000","730","results","0","0","2026-03-21 12:16:15"
"5991","105","211026000","731","results","0","0","2026-03-21 12:16:15"
"5992","105","211026000","732","results","0","0","2026-03-21 12:16:15"
"5993","105","211026000","733","discussion","0","0","2026-03-21 12:16:15"
"5994","105","211026000","734","discussion","0","0","2026-03-21 12:16:15"
"5995","105","211026000","735","discussion","0","0","2026-03-21 12:16:15"
"5996","105","211026000","736","discussion","0","0","2026-03-21 12:16:15"
"5997","105","211026000","737","discussion","0","0","2026-03-21 12:16:15"
"5998","105","211026000","738","discussion","0","0","2026-03-21 12:16:15"
"5999","105","211026000","739","discussion","0","0","2026-03-21 12:16:15"
"6000","105","211026000","740","conclusion","0","0","2026-03-21 12:16:15"
"6001","105","56168831","1146","methods","0","0","2026-03-21 12:19:23"
"6002","105","56168831","1147","methods","0","0","2026-03-21 12:19:23"
"6003","105","56168831","1148","methods","0","0","2026-03-21 12:19:23"
"6004","105","56168831","1149","methods","0","0","2026-03-21 12:19:23"
"6005","105","56168831","1150","methods","0","0","2026-03-21 12:19:23"
"6006","105","56168831","1151","methods","0","0","2026-03-21 12:19:23"
"6007","105","56168831","1152","methods","0","0","2026-03-21 12:19:23"
"6008","105","56168831","1153","methods","0","0","2026-03-21 12:19:23"
"6009","105","56168831","1154","methods","0","0","2026-03-21 12:19:23"
"6010","105","56168831","1155","methods","0","0","2026-03-21 12:19:23"
"6011","105","56168831","1156","results","0","0","2026-03-21 12:19:23"
"6012","105","56168831","1157","discussion","0","0","2026-03-21 12:19:23"
"6013","105","56168831","1158","conclusion","0","0","2026-03-21 12:19:23"
"6014","107","222078509","200","introduction","0","0","2026-03-21 12:19:36"
"6015","107","222078509","201","introduction","0","0","2026-03-21 12:19:36"
"6016","107","222078509","202","lit_review","0","0","2026-03-21 12:19:36"
"6017","107","222078509","203","lit_review","0","0","2026-03-21 12:19:36"
"6018","107","222078509","204","lit_review","0","0","2026-03-21 12:19:36"
"6019","107","222078509","205","lit_review","0","0","2026-03-21 12:19:36"
"6020","107","222078509","206","lit_review","0","0","2026-03-21 12:19:36"
"6021","107","222078509","207","lit_review","0","0","2026-03-21 12:19:36"
"6022","107","222078509","208","lit_review","0","0","2026-03-21 12:19:36"
"6023","107","222078509","209","methods","0","0","2026-03-21 12:19:36"
"6024","107","222078509","210","methods","0","0","2026-03-21 12:19:36"
"6025","107","222078509","211","methods","0","0","2026-03-21 12:19:36"
"6026","107","222078509","212","methods","0","0","2026-03-21 12:19:36"
"6027","107","222078509","213","methods","0","0","2026-03-21 12:19:36"
"6028","107","222078509","214","methods","0","0","2026-03-21 12:19:36"
"6029","107","222078509","215","results","0","0","2026-03-21 12:19:36"
"6030","107","222078509","216","results","0","0","2026-03-21 12:19:36"
"6031","107","222078509","217","results","0","0","2026-03-21 12:19:36"
"6032","107","222078509","218","results","0","0","2026-03-21 12:19:36"
"6033","107","222078509","219","results","0","0","2026-03-21 12:19:36"
"6034","107","222078509","220","results","0","0","2026-03-21 12:19:36"
"6035","107","222078509","221","discussion","0","0","2026-03-21 12:19:36"
"6036","107","222078509","222","discussion","0","0","2026-03-21 12:19:36"
"6037","107","222078509","223","results","0","0","2026-03-21 12:19:36"
"6038","107","222078509","224","discussion","0","0","2026-03-21 12:19:36"
"6039","107","222078509","225","conclusion","0","0","2026-03-21 12:19:36"
"6040","106","210707914","871","introduction","0","0","2026-03-21 12:20:27"
"6041","106","210707914","872","results","0","0","2026-03-21 12:20:27"
"6042","106","210707914","873","something_else","0","0","2026-03-21 12:20:27"
"6043","106","210707914","874","something_else","0","0","2026-03-21 12:20:27"
"6044","106","210707914","875","something_else","0","0","2026-03-21 12:20:27"
